[0] :::MLLOG {"namespace": "", "time_ms": 1696535212730, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535212885, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[4] :::MLLOG {"namespace": "", "time_ms": 1696535212730, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[4] :::MLLOG {"namespace": "", "time_ms": 1696535212885, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[1] :::MLLOG {"namespace": "", "time_ms": 1696535212779, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[1] :::MLLOG {"namespace": "", "time_ms": 1696535212907, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[5] :::MLLOG {"namespace": "", "time_ms": 1696535212779, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[5] :::MLLOG {"namespace": "", "time_ms": 1696535212907, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[2] :::MLLOG {"namespace": "", "time_ms": 1696535212794, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[2] :::MLLOG {"namespace": "", "time_ms": 1696535212924, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[6] :::MLLOG {"namespace": "", "time_ms": 1696535212794, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[6] :::MLLOG {"namespace": "", "time_ms": 1696535212924, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[3] :::MLLOG {"namespace": "", "time_ms": 1696535212824, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[3] :::MLLOG {"namespace": "", "time_ms": 1696535212956, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[7] :::MLLOG {"namespace": "", "time_ms": 1696535212824, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[7] :::MLLOG {"namespace": "", "time_ms": 1696535212956, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226242, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "dlrm_dcnv2", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 7}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "reference_implementation", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 11}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 15}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 19}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "reference_implementation", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 23}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 65536, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 712}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 716}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535226244, "event_type": "POINT_IN_TIME", "key": "seed", "value": 1696535045, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 720}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453331, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adagrad", "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 788}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.004, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 792}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_learning_rate_decay", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 796}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 801}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_initial_accumulator_value", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 805}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_epsilon", "value": 1e-08, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 810}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 815}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_start_step", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 819}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453332, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 0, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 823}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453333, "event_type": "INTERVAL_START", "key": "init_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 830}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535453333, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 833}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535542200, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 4195155968, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 854}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696535542201, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 591, "epoch_num": 0}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696536182635, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696536366977, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7884957790374756, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696536366979, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696536366979, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 89137319, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 407, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696536997900, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696537180371, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7930840849876404, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696537180372, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696537814425, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696537996797, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7950974106788635, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696537996798, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696538637712, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696538821271, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7967349290847778, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696538821273, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696539463015, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696539648062, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7976873517036438, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696539648064, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696540290051, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696540475355, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7985937595367432, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696540475357, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696541113419, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696541297258, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7993283867835999, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696541297261, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696541932097, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696542116617, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7999377250671387, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696542116619, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696542764955, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696542950791, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8005388975143433, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696542950793, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696543591579, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.4998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696543774516, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.800803005695343, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.4998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696543774518, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/tiyengar/daisy_affinity/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.4998984581256932}}
