[0] :::MLLOG {"namespace": "", "time_ms": 1696496144195, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496144316, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[4] :::MLLOG {"namespace": "", "time_ms": 1696496144195, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[4] :::MLLOG {"namespace": "", "time_ms": 1696496144316, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[2] :::MLLOG {"namespace": "", "time_ms": 1696496144463, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[6] :::MLLOG {"namespace": "", "time_ms": 1696496144463, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[2] :::MLLOG {"namespace": "", "time_ms": 1696496144546, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[6] :::MLLOG {"namespace": "", "time_ms": 1696496144546, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[1] :::MLLOG {"namespace": "", "time_ms": 1696496144498, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[1] :::MLLOG {"namespace": "", "time_ms": 1696496144588, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[5] :::MLLOG {"namespace": "", "time_ms": 1696496144498, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[5] :::MLLOG {"namespace": "", "time_ms": 1696496144588, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[3] :::MLLOG {"namespace": "", "time_ms": 1696496144496, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[3] :::MLLOG {"namespace": "", "time_ms": 1696496144610, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[7] :::MLLOG {"namespace": "", "time_ms": 1696496144496, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": true, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 673}}
[7] :::MLLOG {"namespace": "", "time_ms": 1696496144610, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 674}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157886, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "dlrm_dcnv2", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 7}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157887, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "reference_implementation", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 11}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 15}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 19}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "reference_implementation", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/mlperf_logging_utils.py", "lineno": 23}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 65536, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 712}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 1, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 716}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496157888, "event_type": "POINT_IN_TIME", "key": "seed", "value": 1696495946, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 720}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380953, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adagrad", "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 788}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.004, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 792}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_learning_rate_decay", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 796}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 801}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_initial_accumulator_value", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 805}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_adagrad_epsilon", "value": 1e-08, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 810}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 815}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_start_step", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 819}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 0, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 823}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380955, "event_type": "INTERVAL_START", "key": "init_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 830}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496380956, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 833}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496469617, "event_type": "POINT_IN_TIME", "key": "train_samples", "value": 4195155968, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 854}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696496469619, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 591, "epoch_num": 0}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696497095356, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696497278124, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7890142798423767, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696497278127, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696497278127, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 89137319, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 407, "epoch_num": 0.04998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696497904286, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696498085115, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7935184240341187, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696498085118, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.09997969162513864}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696498713369, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696498893403, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7954307794570923, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696498893405, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.14996953743770797}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696499531635, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696499715510, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.796984851360321, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696499715512, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.1999593832502773}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696500355147, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696500537654, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7980272173881531, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696500537657, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.2499492290628466}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696501174489, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696501358225, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7988945245742798, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696501358227, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.29993907487541593}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696501997544, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696502180529, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.7996041774749756, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696502180531, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.34992892068798526}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696502819852, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696503005140, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8001492023468018, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696503005142, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.3999187665005546}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696503644688, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696503827497, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8006912469863892, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696503827498, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.4499086123131239}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696504460292, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 355, "epoch_num": 0.4998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696504641674, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 0.8010309934616089, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 397, "epoch_num": 0.4998984581256932}}
[0] :::MLLOG {"namespace": "", "time_ms": 1696504641677, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/home/daisyden/dlrmv2/1005/Intel/benchmarks/dlrm_v2/torchrec_cpu/dlrm_main_mlperf.py", "lineno": 402, "epoch_num": 0.4998984581256932}}
