:::MLLOG {"namespace": "", "time_ms": 1696431422081, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/initialize.py", "lineno": 65}}
:::MLLOG {"namespace": "", "time_ms": 1696431429939, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "Habana", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 175}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "gaudi-256", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 176}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 177}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 178}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "gpt3", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 179}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "seed", "value": 26780, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 180}}
:::MLLOG {"namespace": "", "time_ms": 1696431429940, "event_type": "POINT_IN_TIME", "key": "cache_clear", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 181}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_name", "value": "adam", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 190}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_1", "value": 0.9, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 191}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_adam_beta_2", "value": 0.95, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 192}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_adam_epsilon", "value": 1e-08, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 193}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_weight_decay", "value": 0.1, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 194}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 2e-05, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 195}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_end_learning_rate", "value": 2e-06, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 196}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_steps", "value": 81450, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 198}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 199, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 199}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_decay_schedule", "value": "cosine with linear warmup", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 200}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "opt_gradient_clip_norm", "value": 1.0, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 201}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "init_checkpoint_step", "value": 3000, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 202}}
:::MLLOG {"namespace": "", "time_ms": 1696431429941, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 2048, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 203}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 256, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 204}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 2048, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 206}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "eval_samples", "value": 11590004, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 207}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "num_layers", "value": 96, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 209}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "num_heads", "value": 96, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 210}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "hidden_size", "value": 12288, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 211}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "ffn_hidden_size", "value": 49152, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 212}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "hidden_dropout", "value": 0.0, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 213}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "attention_dropout", "value": 0.0, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 214}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "layernorm_epsilon", "value": 1e-05, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 215}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "tokenizer", "value": "SPM", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 216}}
:::MLLOG {"namespace": "", "time_ms": 1696431429942, "event_type": "POINT_IN_TIME", "key": "dataset", "value": "C4", "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 217}}
:::MLLOG {"namespace": "", "time_ms": 1696431989916, "event_type": "INTERVAL_END", "key": "init_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 236}}
:::MLLOG {"namespace": "", "time_ms": 1696431989926, "event_type": "INTERVAL_START", "key": "run_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 236}}
:::MLLOG {"namespace": "", "time_ms": 1696431993401, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 260, "first_epoch_num": 0, "epoch_count": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1696431993402, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 264, "epoch_num": 0}}
:::MLLOG {"namespace": "", "time_ms": 1696432562654, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1696432628540, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7495551109313965, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1696432628541, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 50331648}}
:::MLLOG {"namespace": "", "time_ms": 1696433118999, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1696433184861, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7383668422698975, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1696433184863, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 100663296}}
:::MLLOG {"namespace": "", "time_ms": 1696433675265, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1696433741174, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7317843437194824, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1696433741176, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 150994944}}
:::MLLOG {"namespace": "", "time_ms": 1696434231644, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1696434297594, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7273855209350586, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1696434297596, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 201326592}}
:::MLLOG {"namespace": "", "time_ms": 1696434787898, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1696434853792, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7238473892211914, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1696434853793, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 251658240}}
:::MLLOG {"namespace": "", "time_ms": 1696435344164, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1696435410105, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.7209768295288086, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1696435410107, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 301989888}}
:::MLLOG {"namespace": "", "time_ms": 1696435900707, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1696435966606, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.718257427215576, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1696435966607, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 352321536}}
:::MLLOG {"namespace": "", "time_ms": 1696436456970, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1696436522873, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.715803384780884, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1696436522875, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 402653184}}
:::MLLOG {"namespace": "", "time_ms": 1696437013159, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1696437079062, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.713534116744995, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1696437079063, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 452984832}}
:::MLLOG {"namespace": "", "time_ms": 1696437569480, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1696437635390, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.71162486076355, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1696437635391, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 503316480}}
:::MLLOG {"namespace": "", "time_ms": 1696438125703, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1696438191608, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": 2.709500789642334, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1469, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1696438191609, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1472, "epoch_num": 553648128}}
:::MLLOG {"namespace": "", "time_ms": 1696438681885, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "/root/model_garden/PyTorch/nlp/DeepSpeedExamples/Megatron-DeepSpeed/megatron/training.py", "lineno": 1423, "epoch_num": 603979776}}
